agent,budget,distribution,horizon,size,time,total_simulations,variable,value
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,448,100,acceptance_rate,0.26304448999999996
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,448,100,accumulated_reward,40.52
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,448,100,available_budget,18.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,448,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,449,100,acceptance_rate,0.26281686
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,449,100,accumulated_reward,40.57
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,449,100,available_budget,18.38
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,449,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,450,100,acceptance_rate,0.26283421
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,450,100,accumulated_reward,40.68
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,450,100,available_budget,18.29
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,450,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,451,100,acceptance_rate,0.26320332
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,451,100,accumulated_reward,40.78
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,451,100,available_budget,18.19
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,451,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,452,100,acceptance_rate,0.26341776
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,452,100,accumulated_reward,40.89
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,452,100,available_budget,18.1
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,452,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,453,100,acceptance_rate,0.2634197
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,453,100,accumulated_reward,40.99
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,453,100,available_budget,18.04
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,453,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,454,100,acceptance_rate,0.26347682
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,454,100,accumulated_reward,41.06
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,454,100,available_budget,17.97
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,454,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,455,100,acceptance_rate,0.26318348
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,455,100,accumulated_reward,41.09
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,455,100,available_budget,17.94
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,455,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,456,100,acceptance_rate,0.26306465
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,456,100,accumulated_reward,41.17
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,456,100,available_budget,17.87
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,456,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,457,100,acceptance_rate,0.26294270000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,457,100,accumulated_reward,41.24
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,457,100,available_budget,17.82
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,457,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,458,100,acceptance_rate,0.26262076
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,458,100,accumulated_reward,41.32
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,458,100,available_budget,17.77
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,458,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,459,100,acceptance_rate,0.26244247000000004
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,459,100,accumulated_reward,41.4
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,459,100,available_budget,17.71
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,459,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,460,100,acceptance_rate,0.26258476000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,460,100,accumulated_reward,41.5
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,460,100,available_budget,17.62
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,460,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,461,100,acceptance_rate,0.26262146000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,461,100,accumulated_reward,41.57
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,461,100,available_budget,17.56
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,461,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,462,100,acceptance_rate,0.26300131
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,462,100,accumulated_reward,41.72
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,462,100,available_budget,17.43
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,462,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,463,100,acceptance_rate,0.26286042
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,463,100,accumulated_reward,41.82
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,463,100,available_budget,17.37
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,463,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,464,100,acceptance_rate,0.26287105
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,464,100,accumulated_reward,41.95
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,464,100,available_budget,17.28
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,464,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,465,100,acceptance_rate,0.26285828
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,465,100,accumulated_reward,42.09
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,465,100,available_budget,17.19
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,465,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,466,100,acceptance_rate,0.26286008
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,466,100,accumulated_reward,42.17
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,466,100,available_budget,17.12
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,466,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,467,100,acceptance_rate,0.2628241
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,467,100,accumulated_reward,42.25
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,467,100,available_budget,17.05
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,467,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,468,100,acceptance_rate,0.26275548
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,468,100,accumulated_reward,42.3
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,468,100,available_budget,17.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,468,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,469,100,acceptance_rate,0.26272748
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,469,100,accumulated_reward,42.36
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,469,100,available_budget,16.95
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,469,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,470,100,acceptance_rate,0.26267505
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,470,100,accumulated_reward,42.46
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,470,100,available_budget,16.87
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,470,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,471,100,acceptance_rate,0.26259348
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,471,100,accumulated_reward,42.54
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,471,100,available_budget,16.82
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,471,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,472,100,acceptance_rate,0.26242486
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,472,100,accumulated_reward,42.58
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,472,100,available_budget,16.78
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,472,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,473,100,acceptance_rate,0.26221669999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,473,100,accumulated_reward,42.64
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,473,100,available_budget,16.73
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,473,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,474,100,acceptance_rate,0.26239777
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,474,100,accumulated_reward,42.8
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,474,100,available_budget,16.62
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,474,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,475,100,acceptance_rate,0.2623575
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,475,100,accumulated_reward,42.89
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,475,100,available_budget,16.55
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,475,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,476,100,acceptance_rate,0.26238754
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,476,100,accumulated_reward,42.98
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,476,100,available_budget,16.48
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,476,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,477,100,acceptance_rate,0.26224506000000003
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,477,100,accumulated_reward,43.06
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,477,100,available_budget,16.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,477,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,478,100,acceptance_rate,0.26249868
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,478,100,accumulated_reward,43.2
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,478,100,available_budget,16.32
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,478,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,479,100,acceptance_rate,0.26248699999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,479,100,accumulated_reward,43.3
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,479,100,available_budget,16.23
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,479,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,480,100,acceptance_rate,0.2623223
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,480,100,accumulated_reward,43.36
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,480,100,available_budget,16.18
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,480,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,481,100,acceptance_rate,0.26213833999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,481,100,accumulated_reward,43.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,481,100,available_budget,16.14
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,481,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,482,100,acceptance_rate,0.26226538
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,482,100,accumulated_reward,43.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,482,100,available_budget,16.05
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,482,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,483,100,acceptance_rate,0.262331
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,483,100,accumulated_reward,43.6
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,483,100,available_budget,15.98
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,483,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,484,100,acceptance_rate,0.2620544
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,484,100,accumulated_reward,43.62
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,484,100,available_budget,15.96
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,484,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,485,100,acceptance_rate,0.26202077
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,485,100,accumulated_reward,43.69
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,485,100,available_budget,15.89
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,485,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,486,100,acceptance_rate,0.26174095999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,486,100,accumulated_reward,43.75
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,486,100,available_budget,15.85
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,486,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,487,100,acceptance_rate,0.26198604
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,487,100,accumulated_reward,43.91
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,487,100,available_budget,15.75
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,487,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,488,100,acceptance_rate,0.26180239
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,488,100,accumulated_reward,43.96
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,488,100,available_budget,15.7
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,488,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,489,100,acceptance_rate,0.26171869999999997
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,489,100,accumulated_reward,44.04
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,489,100,available_budget,15.64
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,489,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,490,100,acceptance_rate,0.26147641
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,490,100,accumulated_reward,44.09
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,490,100,available_budget,15.6
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,490,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,491,100,acceptance_rate,0.26143167
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,491,100,accumulated_reward,44.22
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,491,100,available_budget,15.53
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,491,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,492,100,acceptance_rate,0.26145949
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,492,100,accumulated_reward,44.35
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,492,100,available_budget,15.44
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,492,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,493,100,acceptance_rate,0.26126290999999996
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,493,100,accumulated_reward,44.42
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,493,100,available_budget,15.39
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,493,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,494,100,acceptance_rate,0.26113046
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,494,100,accumulated_reward,44.54
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,494,100,available_budget,15.32
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,494,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,495,100,acceptance_rate,0.26107634
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,495,100,accumulated_reward,44.61
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,495,100,available_budget,15.27
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,495,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,496,100,acceptance_rate,0.26088556
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,496,100,accumulated_reward,44.68
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,496,100,available_budget,15.21
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,496,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,497,100,acceptance_rate,0.26053394999999996
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,497,100,accumulated_reward,44.73
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,497,100,available_budget,15.18
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,497,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,498,100,acceptance_rate,0.26063048
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,498,100,accumulated_reward,44.83
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,498,100,available_budget,15.09
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,498,100,threshold,0.0
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,499,100,acceptance_rate,0.26015944444444444
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,499,100,accumulated_reward,44.76767676767677
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,499,100,available_budget,15.181818181818182
greedy,50,centeredbino_l-5_u4_n6_k1,500,10,499,100,threshold,0.0
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,0,100,acceptance_rate,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,0,100,accumulated_reward,0.0
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,0,100,available_budget,50.0
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,0,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,1,100,acceptance_rate,0.5166667
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,1,100,accumulated_reward,0.11
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,1,100,available_budget,49.69
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,1,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,2,100,acceptance_rate,0.53583336
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,2,100,accumulated_reward,0.3
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,2,100,available_budget,49.35
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,2,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,3,100,acceptance_rate,0.54866666
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,3,100,accumulated_reward,0.47
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,3,100,available_budget,48.99
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,3,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,4,100,acceptance_rate,0.56166667
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,4,100,accumulated_reward,0.58
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,4,100,available_budget,48.65
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,4,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,5,100,acceptance_rate,0.55780954
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,5,100,accumulated_reward,0.73
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,5,100,available_budget,48.36
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,5,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,6,100,acceptance_rate,0.56072622
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,6,100,accumulated_reward,0.94
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,6,100,available_budget,48.03
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,6,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,7,100,acceptance_rate,0.56991675
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,7,100,accumulated_reward,1.12
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,7,100,available_budget,47.69
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,7,100,threshold,0.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,8,100,acceptance_rate,0.58182946
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,8,100,accumulated_reward,1.27
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,8,100,available_budget,47.25
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,8,100,threshold,0.54
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,9,100,acceptance_rate,0.59012702
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,9,100,accumulated_reward,1.45
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,9,100,available_budget,46.84
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,9,100,threshold,0.61
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,10,100,acceptance_rate,0.5949174500000001
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,10,100,accumulated_reward,1.67
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,10,100,available_budget,46.47
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,10,100,threshold,0.7
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,11,100,acceptance_rate,0.5913536
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,11,100,accumulated_reward,1.85
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,11,100,available_budget,46.16
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,11,100,threshold,0.74
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,12,100,acceptance_rate,0.5903742
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,12,100,accumulated_reward,2.02
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,12,100,available_budget,45.82
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,12,100,threshold,0.77
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,13,100,acceptance_rate,0.58862419
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,13,100,accumulated_reward,2.23
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,13,100,available_budget,45.5
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,13,100,threshold,0.8
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,14,100,acceptance_rate,0.58153131
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,14,100,accumulated_reward,2.44
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,14,100,available_budget,45.21
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,14,100,threshold,0.8
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,15,100,acceptance_rate,0.58194007
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,15,100,accumulated_reward,2.64
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,15,100,available_budget,44.87
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,15,100,threshold,0.83
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,16,100,acceptance_rate,0.58135446
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,16,100,accumulated_reward,2.82
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,16,100,available_budget,44.59
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,16,100,threshold,0.89
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,17,100,acceptance_rate,0.5738235199999999
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,17,100,accumulated_reward,3.02
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,17,100,available_budget,44.33
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,17,100,threshold,0.95
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,18,100,acceptance_rate,0.56731805
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,18,100,accumulated_reward,3.16
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,18,100,available_budget,44.11
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,18,100,threshold,0.91
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,19,100,acceptance_rate,0.56208087
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,19,100,accumulated_reward,3.3
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,19,100,available_budget,43.83
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,19,100,threshold,1.0
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,20,100,acceptance_rate,0.55593975
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,20,100,accumulated_reward,3.43
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,20,100,available_budget,43.62
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,20,100,threshold,0.98
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,21,100,acceptance_rate,0.55400141
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,21,100,accumulated_reward,3.58
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,21,100,available_budget,43.35
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,21,100,threshold,1.04
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,22,100,acceptance_rate,0.5483344299999999
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,22,100,accumulated_reward,3.73
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,22,100,available_budget,43.12
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,22,100,threshold,1.07
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,23,100,acceptance_rate,0.54673131
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,23,100,accumulated_reward,3.92
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,23,100,available_budget,42.88
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,23,100,threshold,1.04
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,24,100,acceptance_rate,0.54047905
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,24,100,accumulated_reward,4.08
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,24,100,available_budget,42.7
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,24,100,threshold,1.06
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,25,100,acceptance_rate,0.53734448
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,25,100,accumulated_reward,4.26
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,25,100,available_budget,42.44
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,25,100,threshold,1.12
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,26,100,acceptance_rate,0.5375516
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,26,100,accumulated_reward,4.48
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,26,100,available_budget,42.13
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,26,100,threshold,1.18
optimal,50,centeredbino_l-5_u4_n6_k1,500,10,27,100,acceptance_rate,0.5356736999999999
