agent,budget,distribution,horizon,size,time,total_simulations,variable,value
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,168,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,169,100,acceptance_rate,0.25911394
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,169,100,accumulated_reward,16.35
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,169,100,available_budget,337.36
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,169,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,170,100,acceptance_rate,0.2588065
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,170,100,accumulated_reward,16.38
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,170,100,available_budget,337.33
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,170,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,171,100,acceptance_rate,0.25914248
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,171,100,accumulated_reward,16.5
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,171,100,available_budget,337.24
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,171,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,172,100,acceptance_rate,0.25953459
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,172,100,accumulated_reward,16.61
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,172,100,available_budget,337.15
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,172,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,173,100,acceptance_rate,0.26029693000000004
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,173,100,accumulated_reward,16.71
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,173,100,available_budget,337.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,173,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,174,100,acceptance_rate,0.26019579
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,174,100,accumulated_reward,16.76
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,174,100,available_budget,337.01
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,174,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,175,100,acceptance_rate,0.26033826
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,175,100,accumulated_reward,16.88
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,175,100,available_budget,336.93
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,175,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,176,100,acceptance_rate,0.26013596
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,176,100,accumulated_reward,16.95
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,176,100,available_budget,336.86
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,176,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,177,100,acceptance_rate,0.259847
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,177,100,accumulated_reward,17.01
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,177,100,available_budget,336.81
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,177,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,178,100,acceptance_rate,0.25938011
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,178,100,accumulated_reward,17.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,178,100,available_budget,336.76
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,178,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,179,100,acceptance_rate,0.2595754
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,179,100,accumulated_reward,17.18
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,179,100,available_budget,336.67
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,179,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,180,100,acceptance_rate,0.25862896
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,180,100,accumulated_reward,17.19
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,180,100,available_budget,336.66
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,180,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,181,100,acceptance_rate,0.2585982
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,181,100,accumulated_reward,17.29
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,181,100,available_budget,336.59
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,181,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,182,100,acceptance_rate,0.25877817000000003
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,182,100,accumulated_reward,17.41
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,182,100,available_budget,336.51
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,182,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,183,100,acceptance_rate,0.25887492
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,183,100,accumulated_reward,17.47
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,183,100,available_budget,336.45
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,183,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,184,100,acceptance_rate,0.26018032
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,184,100,accumulated_reward,17.61
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,184,100,available_budget,336.35
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,184,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,185,100,acceptance_rate,0.26081854
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,185,100,accumulated_reward,17.75
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,185,100,available_budget,336.24
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,185,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,186,100,acceptance_rate,0.26103533
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,186,100,accumulated_reward,17.87
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,186,100,available_budget,336.16
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,186,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,187,100,acceptance_rate,0.26136842
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,187,100,accumulated_reward,17.96
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,187,100,available_budget,336.09
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,187,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,188,100,acceptance_rate,0.26150044
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,188,100,accumulated_reward,18.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,188,100,available_budget,336.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,188,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,189,100,acceptance_rate,0.2610824
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,189,100,accumulated_reward,18.11
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,189,100,available_budget,335.96
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,189,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,190,100,acceptance_rate,0.26096778
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,190,100,accumulated_reward,18.18
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,190,100,available_budget,335.9
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,190,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,191,100,acceptance_rate,0.26086292
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,191,100,accumulated_reward,18.25
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,191,100,available_budget,335.84
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,191,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,192,100,acceptance_rate,0.2613332
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,192,100,accumulated_reward,18.39
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,192,100,available_budget,335.74
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,192,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,193,100,acceptance_rate,0.26082737
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,193,100,accumulated_reward,18.44
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,193,100,available_budget,335.7
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,193,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,194,100,acceptance_rate,0.26124829
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,194,100,accumulated_reward,18.54
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,194,100,available_budget,335.61
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,194,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,195,100,acceptance_rate,0.2620802
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,195,100,accumulated_reward,18.73
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,195,100,available_budget,335.49
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,195,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,196,100,acceptance_rate,0.26238073
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,196,100,accumulated_reward,18.82
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,196,100,available_budget,335.42
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,196,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,197,100,acceptance_rate,0.26271358
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,197,100,accumulated_reward,18.92
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,197,100,available_budget,335.34
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,197,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,198,100,acceptance_rate,0.26290504000000003
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,198,100,accumulated_reward,19.01
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,198,100,available_budget,335.26
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,198,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,199,100,acceptance_rate,0.26332416
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,199,100,accumulated_reward,19.13
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,199,100,available_budget,335.18
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,199,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,200,100,acceptance_rate,0.26341237
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,200,100,accumulated_reward,19.24
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,200,100,available_budget,335.1
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,200,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,201,100,acceptance_rate,0.26385897
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,201,100,accumulated_reward,19.32
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,201,100,available_budget,335.02
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,201,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,202,100,acceptance_rate,0.2638683
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,202,100,accumulated_reward,19.44
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,202,100,available_budget,334.94
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,202,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,203,100,acceptance_rate,0.26345915999999997
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,203,100,accumulated_reward,19.49
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,203,100,available_budget,334.89
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,203,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,204,100,acceptance_rate,0.26296467
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,204,100,accumulated_reward,19.57
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,204,100,available_budget,334.84
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,204,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,205,100,acceptance_rate,0.26226711
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,205,100,accumulated_reward,19.62
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,205,100,available_budget,334.8
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,205,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,206,100,acceptance_rate,0.26216335
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,206,100,accumulated_reward,19.74
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,206,100,available_budget,334.73
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,206,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,207,100,acceptance_rate,0.26137386
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,207,100,accumulated_reward,19.79
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,207,100,available_budget,334.68
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,207,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,208,100,acceptance_rate,0.26111748
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,208,100,accumulated_reward,19.86
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,208,100,available_budget,334.64
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,208,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,209,100,acceptance_rate,0.26089176999999997
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,209,100,accumulated_reward,19.94
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,209,100,available_budget,334.59
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,209,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,210,100,acceptance_rate,0.26133272
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,210,100,accumulated_reward,20.08
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,210,100,available_budget,334.47
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,210,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,211,100,acceptance_rate,0.26126063
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,211,100,accumulated_reward,20.15
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,211,100,available_budget,334.41
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,211,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,212,100,acceptance_rate,0.26151820000000003
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,212,100,accumulated_reward,20.23
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,212,100,available_budget,334.34
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,212,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,213,100,acceptance_rate,0.26202712
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,213,100,accumulated_reward,20.37
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,213,100,available_budget,334.23
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,213,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,214,100,acceptance_rate,0.26203479
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,214,100,accumulated_reward,20.48
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,214,100,available_budget,334.15
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,214,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,215,100,acceptance_rate,0.26198822
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,215,100,accumulated_reward,20.54
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,215,100,available_budget,334.09
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,215,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,216,100,acceptance_rate,0.26195096
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,216,100,accumulated_reward,20.61
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,216,100,available_budget,334.04
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,216,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,217,100,acceptance_rate,0.26168116
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,217,100,accumulated_reward,20.67
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,217,100,available_budget,333.99
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,217,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,218,100,acceptance_rate,0.26184168
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,218,100,accumulated_reward,20.79
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,218,100,available_budget,333.92
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,218,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,219,100,acceptance_rate,0.26158525
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,219,100,accumulated_reward,20.88
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,219,100,available_budget,333.84
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,219,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,220,100,acceptance_rate,0.26228242
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,220,100,accumulated_reward,20.97
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,220,100,available_budget,333.75
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,220,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,221,100,acceptance_rate,0.26221592
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,221,100,accumulated_reward,21.01
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,221,100,available_budget,333.71
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,221,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,222,100,acceptance_rate,0.26286199
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,222,100,accumulated_reward,21.16
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,222,100,available_budget,333.59
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,222,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,223,100,acceptance_rate,0.26327106
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,223,100,accumulated_reward,21.26
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,223,100,available_budget,333.52
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,223,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,224,100,acceptance_rate,0.26306705999999996
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,224,100,accumulated_reward,21.31
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,224,100,available_budget,333.48
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,224,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,225,100,acceptance_rate,0.26329244
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,225,100,accumulated_reward,21.4
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,225,100,available_budget,333.41
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,225,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,226,100,acceptance_rate,0.26327929
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,226,100,accumulated_reward,21.47
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,226,100,available_budget,333.36
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,226,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,227,100,acceptance_rate,0.26334039
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,227,100,accumulated_reward,21.53
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,227,100,available_budget,333.3
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,227,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,228,100,acceptance_rate,0.26304389
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,228,100,accumulated_reward,21.59
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,228,100,available_budget,333.25
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,228,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,229,100,acceptance_rate,0.26244708
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,229,100,accumulated_reward,21.63
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,229,100,available_budget,333.22
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,229,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,230,100,acceptance_rate,0.26263387
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,230,100,accumulated_reward,21.7
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,230,100,available_budget,333.17
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,230,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,231,100,acceptance_rate,0.26323749
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,231,100,accumulated_reward,21.82
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,231,100,available_budget,333.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,231,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,232,100,acceptance_rate,0.26371062
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,232,100,accumulated_reward,21.97
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,232,100,available_budget,332.96
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,232,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,233,100,acceptance_rate,0.26341036
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,233,100,accumulated_reward,22.07
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,233,100,available_budget,332.9
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,233,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,234,100,acceptance_rate,0.26367559
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,234,100,accumulated_reward,22.18
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,234,100,available_budget,332.81
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,234,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,235,100,acceptance_rate,0.26304061
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,235,100,accumulated_reward,22.25
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,235,100,available_budget,332.76
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,235,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,236,100,acceptance_rate,0.26348653
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,236,100,accumulated_reward,22.35
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,236,100,available_budget,332.67
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,236,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,237,100,acceptance_rate,0.26312190999999996
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,237,100,accumulated_reward,22.42
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,237,100,available_budget,332.62
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,237,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,238,100,acceptance_rate,0.2629079
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,238,100,accumulated_reward,22.51
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,238,100,available_budget,332.56
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,238,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,239,100,acceptance_rate,0.26283676
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,239,100,accumulated_reward,22.58
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,239,100,available_budget,332.51
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,239,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,240,100,acceptance_rate,0.26283058
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,240,100,accumulated_reward,22.65
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,240,100,available_budget,332.44
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,240,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,241,100,acceptance_rate,0.26246213
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,241,100,accumulated_reward,22.73
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,241,100,available_budget,332.39
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,241,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,242,100,acceptance_rate,0.26253286
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,242,100,accumulated_reward,22.86
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,242,100,available_budget,332.31
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,242,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,243,100,acceptance_rate,0.26278105
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,243,100,accumulated_reward,22.94
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,243,100,available_budget,332.23
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,243,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,244,100,acceptance_rate,0.26256393
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,244,100,accumulated_reward,22.99
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,244,100,available_budget,332.19
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,244,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,245,100,acceptance_rate,0.26239539
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,245,100,accumulated_reward,23.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,245,100,available_budget,332.14
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,245,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,246,100,acceptance_rate,0.26241564
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,246,100,accumulated_reward,23.14
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,246,100,available_budget,332.06
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,246,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,247,100,acceptance_rate,0.26220408
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,247,100,accumulated_reward,23.2
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,247,100,available_budget,332.01
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,247,100,threshold,0.0
greedy,350,centeredbino_l-5_u4_n6_k1,500,10,248,100,acceptance_rate,0.26189331
