agent,budget,distribution,horizon,size,time,total_simulations,variable,value
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,181,100,available_budget,237.3
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,181,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,182,100,acceptance_rate,0.25828745000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,182,100,accumulated_reward,16.21
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,182,100,available_budget,237.2
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,182,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,183,100,acceptance_rate,0.25795332
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,183,100,accumulated_reward,16.28
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,183,100,available_budget,237.13
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,183,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,184,100,acceptance_rate,0.25799209
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,184,100,accumulated_reward,16.36
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,184,100,available_budget,237.06
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,184,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,185,100,acceptance_rate,0.2580531
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,185,100,accumulated_reward,16.45
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,185,100,available_budget,237.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,185,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,186,100,acceptance_rate,0.25851128
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,186,100,accumulated_reward,16.55
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,186,100,available_budget,236.9
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,186,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,187,100,acceptance_rate,0.25831515
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,187,100,accumulated_reward,16.64
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,187,100,available_budget,236.82
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,187,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,188,100,acceptance_rate,0.2580013
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,188,100,accumulated_reward,16.71
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,188,100,available_budget,236.77
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,188,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,189,100,acceptance_rate,0.2579179
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,189,100,accumulated_reward,16.81
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,189,100,available_budget,236.7
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,189,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,190,100,acceptance_rate,0.25721129000000004
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,190,100,accumulated_reward,16.86
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,190,100,available_budget,236.67
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,190,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,191,100,acceptance_rate,0.25732166
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,191,100,accumulated_reward,16.97
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,191,100,available_budget,236.6
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,191,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,192,100,acceptance_rate,0.25688645
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,192,100,accumulated_reward,17.02
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,192,100,available_budget,236.56
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,192,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,193,100,acceptance_rate,0.25732847
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,193,100,accumulated_reward,17.13
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,193,100,available_budget,236.47
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,193,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,194,100,acceptance_rate,0.25689872
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,194,100,accumulated_reward,17.17
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,194,100,available_budget,236.43
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,194,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,195,100,acceptance_rate,0.257099
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,195,100,accumulated_reward,17.25
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,195,100,available_budget,236.36
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,195,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,196,100,acceptance_rate,0.25748909000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,196,100,accumulated_reward,17.38
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,196,100,available_budget,236.28
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,196,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,197,100,acceptance_rate,0.25759385
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,197,100,accumulated_reward,17.49
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,197,100,available_budget,236.2
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,197,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,198,100,acceptance_rate,0.2571453
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,198,100,accumulated_reward,17.56
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,198,100,available_budget,236.15
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,198,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,199,100,acceptance_rate,0.25678464
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,199,100,accumulated_reward,17.6
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,199,100,available_budget,236.11
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,199,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,200,100,acceptance_rate,0.25712124
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,200,100,accumulated_reward,17.68
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,200,100,available_budget,236.04
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,200,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,201,100,acceptance_rate,0.25785563
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,201,100,accumulated_reward,17.79
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,201,100,available_budget,235.94
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,201,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,202,100,acceptance_rate,0.25714891
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,202,100,accumulated_reward,17.83
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,202,100,available_budget,235.91
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,202,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,203,100,acceptance_rate,0.25727955
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,203,100,accumulated_reward,17.92
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,203,100,available_budget,235.83
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,203,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,204,100,acceptance_rate,0.25723445
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,204,100,accumulated_reward,18.02
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,204,100,available_budget,235.75
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,204,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,205,100,acceptance_rate,0.25754509999999997
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,205,100,accumulated_reward,18.13
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,205,100,available_budget,235.66
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,205,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,206,100,acceptance_rate,0.25747802
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,206,100,accumulated_reward,18.19
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,206,100,available_budget,235.61
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,206,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,207,100,acceptance_rate,0.25707159
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,207,100,accumulated_reward,18.26
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,207,100,available_budget,235.56
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,207,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,208,100,acceptance_rate,0.2570777
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,208,100,accumulated_reward,18.32
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,208,100,available_budget,235.51
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,208,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,209,100,acceptance_rate,0.25734606
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,209,100,accumulated_reward,18.43
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,209,100,available_budget,235.43
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,209,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,210,100,acceptance_rate,0.25797955
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,210,100,accumulated_reward,18.55
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,210,100,available_budget,235.34
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,210,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,211,100,acceptance_rate,0.25833048000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,211,100,accumulated_reward,18.67
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,211,100,available_budget,235.23
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,211,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,212,100,acceptance_rate,0.25756558
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,212,100,accumulated_reward,18.69
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,212,100,available_budget,235.21
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,212,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,213,100,acceptance_rate,0.25781226
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,213,100,accumulated_reward,18.79
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,213,100,available_budget,235.14
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,213,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,214,100,acceptance_rate,0.25808313
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,214,100,accumulated_reward,18.87
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,214,100,available_budget,235.06
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,214,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,215,100,acceptance_rate,0.25943043
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,215,100,accumulated_reward,19.05
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,215,100,available_budget,234.92
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,215,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,216,100,acceptance_rate,0.25920329
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,216,100,accumulated_reward,19.11
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,216,100,available_budget,234.87
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,216,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,217,100,acceptance_rate,0.25910109
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,217,100,accumulated_reward,19.21
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,217,100,available_budget,234.77
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,217,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,218,100,acceptance_rate,0.25941889
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,218,100,accumulated_reward,19.31
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,218,100,available_budget,234.68
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,218,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,219,100,acceptance_rate,0.25969452
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,219,100,accumulated_reward,19.43
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,219,100,available_budget,234.59
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,219,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,220,100,acceptance_rate,0.2598292
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,220,100,accumulated_reward,19.57
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,220,100,available_budget,234.5
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,220,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,221,100,acceptance_rate,0.25978442
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,221,100,accumulated_reward,19.65
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,221,100,available_budget,234.44
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,221,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,222,100,acceptance_rate,0.25950627
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,222,100,accumulated_reward,19.72
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,222,100,available_budget,234.38
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,222,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,223,100,acceptance_rate,0.25951132
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,223,100,accumulated_reward,19.8
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,223,100,available_budget,234.3
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,223,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,224,100,acceptance_rate,0.26013396
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,224,100,accumulated_reward,19.92
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,224,100,available_budget,234.2
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,224,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,225,100,acceptance_rate,0.26010483
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,225,100,accumulated_reward,20.02
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,225,100,available_budget,234.11
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,225,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,226,100,acceptance_rate,0.25959894
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,226,100,accumulated_reward,20.08
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,226,100,available_budget,234.08
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,226,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,227,100,acceptance_rate,0.25976778
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,227,100,accumulated_reward,20.16
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,227,100,available_budget,234.02
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,227,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,228,100,acceptance_rate,0.25998540000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,228,100,accumulated_reward,20.29
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,228,100,available_budget,233.92
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,228,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,229,100,acceptance_rate,0.2608398
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,229,100,accumulated_reward,20.42
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,229,100,available_budget,233.79
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,229,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,230,100,acceptance_rate,0.26071767
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,230,100,accumulated_reward,20.48
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,230,100,available_budget,233.74
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,230,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,231,100,acceptance_rate,0.26057904
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,231,100,accumulated_reward,20.58
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,231,100,available_budget,233.68
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,231,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,232,100,acceptance_rate,0.26071704
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,232,100,accumulated_reward,20.71
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,232,100,available_budget,233.59
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,232,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,233,100,acceptance_rate,0.2615923
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,233,100,accumulated_reward,20.84
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,233,100,available_budget,233.48
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,233,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,234,100,acceptance_rate,0.26160238
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,234,100,accumulated_reward,20.98
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,234,100,available_budget,233.39
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,234,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,235,100,acceptance_rate,0.26168535
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,235,100,accumulated_reward,21.07
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,235,100,available_budget,233.31
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,235,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,236,100,acceptance_rate,0.26156109
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,236,100,accumulated_reward,21.17
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,236,100,available_budget,233.24
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,236,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,237,100,acceptance_rate,0.26138454
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,237,100,accumulated_reward,21.25
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,237,100,available_budget,233.19
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,237,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,238,100,acceptance_rate,0.2617695
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,238,100,accumulated_reward,21.46
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,238,100,available_budget,233.07
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,238,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,239,100,acceptance_rate,0.26160009
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,239,100,accumulated_reward,21.54
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,239,100,available_budget,233.01
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,239,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,240,100,acceptance_rate,0.26112404
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,240,100,accumulated_reward,21.6
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,240,100,available_budget,232.96
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,240,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,241,100,acceptance_rate,0.26120709000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,241,100,accumulated_reward,21.68
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,241,100,available_budget,232.9
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,241,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,242,100,acceptance_rate,0.26118089
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,242,100,accumulated_reward,21.75
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,242,100,available_budget,232.84
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,242,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,243,100,acceptance_rate,0.26134778000000003
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,243,100,accumulated_reward,21.83
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,243,100,available_budget,232.77
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,243,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,244,100,acceptance_rate,0.26138539
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,244,100,accumulated_reward,21.9
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,244,100,available_budget,232.71
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,244,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,245,100,acceptance_rate,0.2616517
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,245,100,accumulated_reward,22.06
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,245,100,available_budget,232.62
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,245,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,246,100,acceptance_rate,0.26144031
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,246,100,accumulated_reward,22.12
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,246,100,available_budget,232.59
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,246,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,247,100,acceptance_rate,0.26078149
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,247,100,accumulated_reward,22.16
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,247,100,available_budget,232.56
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,247,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,248,100,acceptance_rate,0.26028364
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,248,100,accumulated_reward,22.23
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,248,100,available_budget,232.51
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,248,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,249,100,acceptance_rate,0.26024236
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,249,100,accumulated_reward,22.3
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,249,100,available_budget,232.44
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,249,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,250,100,acceptance_rate,0.26044836
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,250,100,accumulated_reward,22.4
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,250,100,available_budget,232.36
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,250,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,251,100,acceptance_rate,0.26028667
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,251,100,accumulated_reward,22.45
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,251,100,available_budget,232.32
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,251,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,252,100,acceptance_rate,0.25987082
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,252,100,accumulated_reward,22.52
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,252,100,available_budget,232.26
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,252,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,253,100,acceptance_rate,0.25984283
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,253,100,accumulated_reward,22.58
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,253,100,available_budget,232.21
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,253,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,254,100,acceptance_rate,0.26077027
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,254,100,accumulated_reward,22.74
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,254,100,available_budget,232.09
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,254,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,255,100,acceptance_rate,0.26011724999999997
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,255,100,accumulated_reward,22.76
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,255,100,available_budget,232.07
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,255,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,256,100,acceptance_rate,0.2601367
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,256,100,accumulated_reward,22.83
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,256,100,available_budget,232.01
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,256,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,257,100,acceptance_rate,0.2605542
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,257,100,accumulated_reward,22.97
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,257,100,available_budget,231.9
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,257,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,258,100,acceptance_rate,0.26024884
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,258,100,accumulated_reward,23.02
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,258,100,available_budget,231.86
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,258,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,259,100,acceptance_rate,0.25972174
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,259,100,accumulated_reward,23.06
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,259,100,available_budget,231.82
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,259,100,threshold,0.0
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,260,100,acceptance_rate,0.25953518
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,260,100,accumulated_reward,23.13
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,260,100,available_budget,231.76
greedy,250,centeredbino_l-5_u4_n6_k1,500,10,260,100,threshold,0.0
